seq_num,delay_ms
0,3.17729
1,6.20965
2,4.77805
3,5.01952
4,7.63689
5,4.49451
6,6.3016
7,5.70886
8,2.27755
9,5.30356
10,3.09029
11,4.90518
12,4.73028
13,6.23335
14,4.85451
15,5.08349
16,5.28974
17,4.77123
18,5.63768
19,4.52611
20,5.44292
21,3.63678
22,4.37221
23,4.60625
24,6.15251
25,5.75606
26,6.34293
27,7.0886
28,4.75798
29,2.36462
30,7.59011
31,3.32531
32,3.31362
33,4.54372
34,9.8396
35,3.49305
36,6.85723
37,4.75856
38,3.64524
39,3.61856
40,4.76129
41,3.89158
42,4.30217
43,4.91641
44,4.11935
45,3.87854
46,4.20808
47,5.83048
48,3.84801
49,4.16064
50,3.61587
51,4.52235
52,4.00985
53,5.21613
54,5.09149
55,4.69872
56,3.13861
57,6.26713
58,7.03766
59,6.49826
60,4.47887
61,7.17224
62,4.59942
63,3.91098
64,7.26632
65,2.51371
66,4.3395
67,4.1876
68,6.26189
69,4.3179
70,7.71325
71,7.04158
72,5.48076
73,4.80291
74,7.01285
75,4.94085
76,6.21162
77,4.87716
78,3.07956
79,3.1988
80,4.41279
81,3.72166
82,7.09155
83,6.29214
84,3.70171
85,5.4518
86,3.93566
87,7.08237
88,7.1577
89,4.57728
90,5.0317
91,6.11487
92,5.01728
93,6.81995
94,3.88944
95,9.11494
96,3.11424
97,9.80367
98,11.0901
99,4.67713
100,4.38364
101,6.13999
102,5.81442
103,4.15736
104,5.28806
105,4.46532
106,3.95373
107,7.71503
108,4.60532
109,9.04418
110,6.04027
111,4.79006
112,8.90518
113,3.59728
114,5.36555
115,6.54192
116,7.88066
117,4.91356
118,3.45591
119,4.45541
120,3.36177
121,5.25298
122,3.72422
123,5.18921
124,5.1335
125,2.05887
126,4.25558
127,3.73801
128,10.9145
129,5.8029
130,3.27952
131,5.19959
132,5.04625
133,5.95405
134,5.11373
135,4.66189
136,3.43851
137,4.52482
138,5.1884
139,6.1635
140,7.63487
141,5.17307
142,9.26022
143,5.80019
144,6.19505
145,4.69646
146,7.32415
147,4.09523
148,4.77329
149,4.397
150,4.05224
151,5.64833
152,4.22668
153,4.08508
154,3.79121
155,5.089
156,5.90331
157,4.80647
158,5.78029
159,6.58269
160,5.62089
161,4.66797
162,10.2952
163,5.31709
164,6.12896
